image,caption
data/images/3542418447_7c337360d6.jpg,A brown dog and a black dog playing with a yellow soccer ball .
data/images/3542418447_7c337360d6.jpg,"Two dogs on a lawn play with a plastic toy , in a distorted photograph ."
data/images/3542418447_7c337360d6.jpg,"Two dogs , one brown one black with a yellow toy , black dog has mouth open and brown dog has the toy ."
data/images/3542418447_7c337360d6.jpg,Two dogs run to catch a yellow soccer ball .
data/images/3542425197_2ef81c6051.jpg,A man with an electric guitar and long hair leans towards another musician .
data/images/3542425197_2ef81c6051.jpg,A woman in white lighting talks to a man lit in green .
data/images/3542425197_2ef81c6051.jpg,The spotlight is on a guitarist who is playing in a band .
data/images/3542425197_2ef81c6051.jpg,"Two musicians are on a stage , one plays the bass guitar ."
data/images/3542425197_2ef81c6051.jpg,Two people perform on a stage with electric guitars .
data/images/3542484764_77d8920ec9.jpg,"A man playing cricket , his bat pointed to the sky ."
data/images/3542484764_77d8920ec9.jpg,Man dressed in white playing sports .
data/images/3542484764_77d8920ec9.jpg,The cricketer is swinging a bat in the air .
data/images/3542484764_77d8920ec9.jpg,The man wearing knee protectors swings a cricket club .
data/images/3542484764_77d8920ec9.jpg,The man wearing white clothes and white leg padding is practicing a sport .
data/images/3542771548_fcb8fa0cba.jpg,A horse and rider jumping a small fence .
data/images/3542771548_fcb8fa0cba.jpg,a horse and rider jump over a fence .
data/images/3542771548_fcb8fa0cba.jpg,A horse jumps over a wooden fence .
data/images/3542771548_fcb8fa0cba.jpg,A jockey on a horse jumps a fence .
data/images/3542771548_fcb8fa0cba.jpg,A person aquestrian horse jumping over a wooden fence .
data/images/3543294190_0037c59607.jpg,A man demonstrates how to ride a bicycle with only the back wheel on the ground .
data/images/3543294190_0037c59607.jpg,A man in a red outfit balances on a bike .
data/images/3543294190_0037c59607.jpg,A man performing a trick on a bicycle by standing on the pedals while the bike is upright .
data/images/3543294190_0037c59607.jpg,A man wearing red and black is balancing himself on the back wheels of a bicycle that is pointing up .
data/images/3543294190_0037c59607.jpg,Man in a red shirt riding a trick bicycle on only the rear wheel .
data/images/3543378438_47e2712486.jpg,A man dressed in a green jacket is playing piano while a woman sings .
data/images/3543378438_47e2712486.jpg,"A man is sitting in front of a harpsichord , and a woman is preparing to sing ."
data/images/3543378438_47e2712486.jpg,A person playing the piano with a singer nearby .
data/images/3543378438_47e2712486.jpg,A pianist and a singer are ready to perform .
data/images/3543378438_47e2712486.jpg,The man in the green jacket is playing the piano next to a woman who is by a music stand .
data/images/3543600125_223747ef4c.jpg,A lady laughs as she and a man drink coffee .
data/images/3543600125_223747ef4c.jpg,A man and a girl are sitting down and have a drink .
data/images/3543600125_223747ef4c.jpg,A man and a woman are drinking from ceramic cups in front of a brick wall .
data/images/3543600125_223747ef4c.jpg,a woman in black is sitting next to a man wearing glasses in a coffee shop .
data/images/3543600125_223747ef4c.jpg,People sitting in building having drinks
data/images/3544233095_4bca71df1d.jpg,A child alone on a beach holding a pail .
data/images/3544233095_4bca71df1d.jpg,A child with a green bucket on the beach .
data/images/3544233095_4bca71df1d.jpg,A little boy holds a green bucket on the beach .
data/images/3544233095_4bca71df1d.jpg,A little boy with a green bucket standing in front of a blanket .
data/images/3544233095_4bca71df1d.jpg,A young boy carries a green bucket on a sandy beach with a cloudy sky overhead .
data/images/3544312930_3a0b8d70c1.jpg,A girl looking away while holding a jacket .
data/images/3544312930_3a0b8d70c1.jpg,A woman carrying a purse and a pink jacket is standing .
data/images/3544312930_3a0b8d70c1.jpg,A woman in a blue shirt looks unhappy .
data/images/3544312930_3a0b8d70c1.jpg,A young lady looking disgusted wearing a blue shirt .
data/images/3544312930_3a0b8d70c1.jpg,The woman in the blue top is holding a pink jacket in her arms
data/images/3544483327_830349e7bc.jpg,"A man in all black is using a green bike to trick over a sign saying , "" Free Dinner "" ."
data/images/3544483327_830349e7bc.jpg,A man is jumping on a green bicycle over a sign that says ' free dinner ' .
data/images/3544483327_830349e7bc.jpg,A man jumping a sign on his bike .
data/images/3544483327_830349e7bc.jpg,"A man on a bicycle is jumping over a sign that says "" free dinner "" ."
data/images/3544483327_830349e7bc.jpg,boy on bike jumping over a sign
data/images/3544573946_e03aebbfde.jpg,A girl wearing red and blue clothing poses for a man kneeling to take her picture .
data/images/3544573946_e03aebbfde.jpg,A man takes a picture of a girl with a patriotic outfit .
data/images/3544573946_e03aebbfde.jpg,A person taking a photograph of a child in a colourful outfit .
data/images/3544573946_e03aebbfde.jpg,A young girl in red poses for a camera .
data/images/3544573946_e03aebbfde.jpg,A young girl posing for a man to take a photograph near a parking lot .
data/images/3544669026_1b5c0e6316.jpg,A black dog jumps up to catch a white ball .
data/images/3544669026_1b5c0e6316.jpg,A dog catches a ball in the air
data/images/3544669026_1b5c0e6316.jpg,A dog catches a toy outside of a brick house .
data/images/3544669026_1b5c0e6316.jpg,A dog leaps to catch a ball .
data/images/3544669026_1b5c0e6316.jpg,The big black dog is jumping up in the air to catch a ball .
data/images/3544673666_ffc7483c96.jpg,A brown dog leaps in the air to catch a white volleyball .
data/images/3544673666_ffc7483c96.jpg,A dog jumps to catch a toy near a brick house .
data/images/3544673666_ffc7483c96.jpg,A dog stands on its hind legs to catch a ball in its mouth .
data/images/3544673666_ffc7483c96.jpg,The brown dog jumps up to catch the ball .
data/images/3544673666_ffc7483c96.jpg,The leashed dog jumps high to catch the old soccer ball .
data/images/3544793763_b38546a5e8.jpg,A boxer in black trunks taking a swing at a boxer in white trunks .
data/images/3544793763_b38546a5e8.jpg,a man in black shorts is boxing against and man in white shorts .
data/images/3544793763_b38546a5e8.jpg,A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring .
data/images/3544793763_b38546a5e8.jpg,Two boxers fight in a well-lit ring surrounded by poorly-lit seating .
data/images/3544793763_b38546a5e8.jpg,Two men battle it out in a boxing match with white gloves .
data/images/3544803461_a418ca611e.jpg,A black man in white shorts and a white man in black shorts boxing .
data/images/3544803461_a418ca611e.jpg,Black and white man boxing .
data/images/3544803461_a418ca611e.jpg,Two boxers are fighting .
data/images/3544803461_a418ca611e.jpg,Two men box .
data/images/3544803461_a418ca611e.jpg,Two men boxing in a match .
data/images/3545427060_c16a8b7dfd.jpg,A group of kids play around in water .
data/images/3545427060_c16a8b7dfd.jpg,Children swimming in brown riverwater .
data/images/3545427060_c16a8b7dfd.jpg,These three young boys are posing in a body of water .
data/images/3545427060_c16a8b7dfd.jpg,Three children are playing together in some water .
data/images/3545427060_c16a8b7dfd.jpg,Three Indian children playing in water .
data/images/3545586120_283d728a97.jpg,The taller man is trying to block the shorter man .
data/images/3545586120_283d728a97.jpg,Two boxers fiercely attacking each other .
data/images/3545586120_283d728a97.jpg,Two boxers with white gloves are fighting .
data/images/3545586120_283d728a97.jpg,Two men wearing white boxing gloves are in a ring .
data/images/3545586120_283d728a97.jpg,Two men with white gloves box in a dimly lit boxing rink .
data/images/3545652636_0746537307.jpg,A boy soccer player running down the field .
data/images/3545652636_0746537307.jpg,A small boy wearing red runs towards a soccer ball .
data/images/3545652636_0746537307.jpg,A young boy dressed in a red uniform kicks the soccer ball on the field as another child in blue watches from behind .
data/images/3545652636_0746537307.jpg,A young boy wearing a red uniform lines up to kick a soccer ball .
data/images/3545652636_0746537307.jpg,Little boy in red getting ready to kick soccer ball while other boy watches .
data/images/3545779287_8f52e06909.jpg,A black and brown dog has rope in its mouth .
data/images/3545779287_8f52e06909.jpg,A dog jumps to catch a rope toy .
data/images/3545779287_8f52e06909.jpg,A dog with a rope toy in its mouth runs on the grass .
data/images/3545779287_8f52e06909.jpg,A large dog is running on the grass with a rope in its mouth .
data/images/3545779287_8f52e06909.jpg,The dog is running with a rope toy .
data/images/3545793128_af3af544dc.jpg,A crowd of people gathered together and one woman is standing and holding a sign .
data/images/3545793128_af3af544dc.jpg,A group of fans gather for some type of event .
data/images/3545793128_af3af544dc.jpg,Asian crowd with attractive woman in foreground
data/images/3545793128_af3af544dc.jpg,Girl in a black and red shirt is standing up with a pole in her hand surrounded by people .
data/images/3545793128_af3af544dc.jpg,Young woman standing above a crowd .
data/images/3546027589_253553252a.jpg,A group of children playing soccer and talking outside a restaurant .
data/images/3546027589_253553252a.jpg,A group of people playing soccer in a less developed part of town .
data/images/3546027589_253553252a.jpg,several kids standing around on the streets one playing with a ball
data/images/3546027589_253553252a.jpg,Six boys are sitting and playing in a run down area .
data/images/3546027589_253553252a.jpg,The children are talking and playing in the street .
data/images/354642192_3b7666a2dd.jpg,A person floats in water near rocks and a waterfall .
data/images/354642192_3b7666a2dd.jpg,a person swimming in a pretty lake with a waterfall in the background
data/images/354642192_3b7666a2dd.jpg,A person swimming in water nearby rocks and a small waterfall .
data/images/354642192_3b7666a2dd.jpg,A person swims in a body of water with a waterfall .
data/images/354642192_3b7666a2dd.jpg,A person swims in a pool by a waterfall .
data/images/3546474710_903c3c9fd3.jpg,A bald man in a band is playing guitar in the spotlight .
data/images/3546474710_903c3c9fd3.jpg,A bald man plays guitar while a spotlight is on him .
data/images/3546474710_903c3c9fd3.jpg,A man plays guitar next to a drummer .
data/images/3546474710_903c3c9fd3.jpg,An old bald man in the spotlight playing the guitar .
data/images/3546474710_903c3c9fd3.jpg,"The gutarist upfront is under a spotlight , and the drummer in the back is under one too ."
data/images/3546720729_38fff1bbd9.jpg,A man with a double bass and a man with a mandolin play music .
data/images/3546720729_38fff1bbd9.jpg,A seated man playing a small guitar next to a standing man plucking a bass .
data/images/3546720729_38fff1bbd9.jpg,one man sitting playing a small guitar while another man is standing playing a large chello .
data/images/3546720729_38fff1bbd9.jpg,The two gentleman are playing stringed instruments .
data/images/3546720729_38fff1bbd9.jpg,two men play instruments .
data/images/3546891929_f31a99cd0d.jpg,A man in a bicycle helmet is talking on a cellphone with other people behind him .
data/images/3546891929_f31a99cd0d.jpg,A man in a helmet holding a cellphone .
data/images/3546891929_f31a99cd0d.jpg,A man in a plaid shirt with a red and black bike helmet on his cellphone .
data/images/3546891929_f31a99cd0d.jpg,A man wearing a red bicycle helmet talking on a cellphone with other people in the background .
